EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Proveedor	Perfil	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Nuevo Buff Ingles	Nuevo Buff Espanol	Nuevo Buff Sug	Comportamiento	Consumo	Buff Calc	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Observaciones	Nuevo Buff Real	Posponer BUF	Posponer RED	Posponer GDB	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Buff Act	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	Pedid Calc Auxiliar	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Nuevo Inicio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Var	Porcent Lleno	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Numero Fila	Borrar
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	140220090811021		PTPLFUBOT-50CC	0	BOTRYAZOLE X 50CC	PROCHLORAZ 45% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	FUNGICIDA	0	SINOCHEM	0	0						0	0	0	1.35	3.1	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1		LIBRE-77					0	0	0	0	0	64	0						300			Default			=	1		220	146	73	L	L	245			1000000000	683	-2.1	0	0	0	0	0	0	683	-2.1	0	0	0	0	147					0	625.05	0	41.48148148	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0	0.235294118	0	39	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	141014132249589		PTNUCOCRE-500G	0	PROFESIONAL CRECIMIENTO X 500G	251010 MICROELEMENTOS GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	1.38	2.75	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	64	0									Default			=	1		220	146	73	R	R	266			1000000000	57	0.74	0	0	0	0	0	0	57	0.74	0	0	163	163	147					21.92	0	0	31.76811594	0	1	42209	42361	42361	42382			0	0.235294118	64	0	0.235294118	0	0	0	0	40	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	110106125358358		PTACCOYOG-LIT	0	YOGA X LIT	ABAMECTIN 2.0% Ec	PLAGUICIDAS CONVENCIONALES	0	0	0	INSECTICIDA	0	SINOCHEM	0	0						0	0	0	10.84	45	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-77					0	0	0	0	0	0	0						100		100	Default			=	1		550	366	182	V	V	354			1000000000	480	0.13	0	0	0	0	0	0	480	0.13	0	0	100	100	367					0	0	0	100.8413284	0	1	42284	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	41	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	120127101801881		PTHECOGLF-LIT	0	GLIFOLAQ X LIT	GLIFOSATO 48% SL	PLAGUICIDAS CONVENCIONALES	0	0	0	HERBICIDA	0	AGROCHEM	0	0						0	0	0	4.56	7	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-266	369		369		0	0	0	0	0	7	0						60			Default			=	1		277	184	91	R	R	277			1000000000	41	0.85	0	0	0	0	0	0	41	0.85	0	0	236	236	185					122	0	0	17.12280702	0	1	42095	42361	42361	42382			0	0.235294118	200	0	0.235294118	0	0	0	0	42	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	10102013250480		PTPLFUSCO-LIT	0	SCOBA X LIT	DIFENOCONAZOLE 25% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	FUNGICIDA	0	SINOCHEM	0	0						0	0	0	20.67	43.95	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	0	0						1000		200	Default			=	1		2000	1330	660	V	V	2128			1000000000	1601	0.2	0	0	0	0	0	0	1601	0.2	0	0	399	399	1333					0	0	0	36.04063861	0	1	42209	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	43	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	131008154740623		PTACSHINW-500CC	0	ACEITE SHINDAIWA LA X 500CC	ACEITES	AGROFORESTAL	0	0	0	ACCESORIOS LUBRICANTES	0	SHINDAIWA	0	0						0	0	0	2.01	4.38	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-266	266		266		0	0	0	0	0	89	0									Default			=	1		200	133	66	N	N	200			1000000000	0	1	0	0	0	0	0	0	0	1	0	0	200	200	133					156.42	0	0	37.73134328	0	1	42095	42361	42361	42382			1	0.235294118	264	0.235294118	0	0	0	0	0	44	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	140609153937424		PTNUFFRFT-500G	0	PROFESIONAL RAIZ FORTE G X 500G	104511 GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	2.19	4.15	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	64	0									Default			=	1		200	133	66	R	R	300			1000000000	55	0.73	0	0	0	0	0	0	55	0.73	0	0	145	145	133					21.56	0	0	28.63926941	0	1	42209	42361	42361	42382			0	0.235294118	44	0	0.235294118	0	0	0	0	45	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	140515111126131		PTPLINSMT-250CC	0	SINOMASTER X 250CC	LAMBDACIHALOTRINA 2.5% EC	PLAGUICIDAS CONVENCIONALES	0	0	0	INSECTICIDA	0	SINOCHEM	0	0						0	0	0	1.71	3.55	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-266	266				0	0	0	0	0	64	0						400			Default			=	1		200	133	66	R	R	200			1000000000	40	0.8	0	0	0	0	0	0	40	0.8	0	0	160	160	133					47.84	0	0	34.43274854	0	1	42095	42361	42361	42382			0	0.235294118	104	0	0.235294118	0	0	0	0	46	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	10102013242323		PTNUCORFT-KIL	0	PROFESIONAL RAIZ FORTE G X KIL	104511 GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	3.9	7.5	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	0	0						500		200	Default			=	1		1200	798	396	V	V	1238			1000000000	1013	0.16	0	0	0	0	0	0	1013	0.16	0	0	200	200	800					0	0	0	29.53846154	0	1	42209	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	47	
AGROTA	Producto Terminado.xlsm	42382	PRODUCTO TERMINADO	121017084649615		PTNUCOINI-KIL	0	PROFESIONAL INICIO X KIL	153015 MICROELEMENTOS GR	NUTRICIONAL	0	0	0	NUTRICIONAL GREEN LIFE	0	GREENLEAF	0	0						0	0	0	2.79	4.6	0	0	0	MATERIA PRIMA	PRODUCCION	3	0.5	1	1	+-	LIBRE-152					0	0	0	0	0	0	0						500			Default			=	1		718	477	237	V	V	798			1000000000	718	0	0	0	0	0	0	0	718	0	0	0	0	0	479					0	0	0	20.75985663	0	1	42209	42361	42361	42382			0	0.235294118	0	0	0	0	0.235294118	0	0	48	
