EMPRESA	ARCHIVO	FECHA	BODEGA	CODIGO	CODIGO FUNCIONAL	CODIGO VINCULADO	CODIGO GENERICO	DESCRIPCION	GRUPO	LINEA	SUBLINEA	FAMILIA	SUBFAMILIA	CATEGORIA	TIPO	MARCA	MODELO	CAT MANAGEMENT	CAT PROPIA 1	CAT PROPIA 2	CAT PROPIA 3	CAT PROPIA 4	CAT PROPIA 5	Estatus	Clasificación	Responsable	CTV	PV	Precio Promoción	Inicio Promoción	Fin Promoción	Proveedor	Perfil	Horizonte	T Suministro	Frec Repos	GDB	Cam	Etapa	Nuevo Buff Ingles	Nuevo Buff Espanol	Nuevo Buff Sug	Comportamiento	Consumo	Buff Calc	Cobertura Buffer	Cobertura Inv Proy	Cobertura Ped Min	Días Desabastecimiento	Ventas Perdidas	Observaciones	Nuevo Buff Real	Posponer BUF	Posponer RED	Posponer GDB	Buff Min	Buff Max	PEDID Min	Redondeo Pedido Mínimo	PEDID Min Grupo	Unidad Empaque	Redondeo Unidad Empaque	Porc Aten	Impacto Faltante	Buff Act	Zona Amar	Zona Roja	Color	Color1	Ult Buffer	Buff Ant Estacion	Buff Estacional	Inv Proveed	Inv Fís Act	Estado Buffer	Tráns Act	Negociación	Producción	Embarcado	Comprom	Backorders	Inv Proy Act	Estado Buffer Proy	Ingresos	Egresos	Pedid Calc Auxiliar	PEDIDCalc	PEDID Prom	PEDID Real	Calendario Estacional	Acción Estacional	Etapa Estacional	T$D	I$D	Rentabilid	Rentabilidad Proy	Vel Efect	Servicio	Ult Cambio	Nuevo Inicio	Inicio Per	Fin Per	Ult Transfer Inicial	Ult Transfer Final	Var	Porcent Lleno	Rojo Acum	Negro	Rojo	Amarillo	Verde	Lila	Err Ped Grupo	Numero Fila	Borrar
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513091621868		EURO-40034	0	AMORTIGUADORES DE BASE DE BOMBAS (10230)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	2.77	7.44	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0									Default			=	1		50	33	17	L	L	0			1000000000	141	-1.82	0	0	0	0	0	0	141	-1.82	0	0	0	0	23					0	252.07	0	3.678372169	0	1	42163	42220	42220	42374			0.102574454	0.872483221	0	0.006711409	0	0	0	0.865771812	0	11	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	140108172458569		BR-CAT-71248	0	ANILLO DE DESCARGA	REPUESTOS CHIPPER	AGROFORESTAL	0	0	0	REPUESTOS ECHO Y SHINDAIWA	0	BEAR CAT	0	0						0	0	0	13.35	26.57	0	0	0	Echo	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			0	0.179487179	0	0	0	0	0	0.179487179	0	12	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	140108164051889		BR-CAT-71247	0	ANILLO DE DESCARGA	REPUESTOS CHIPPER	AGROFORESTAL	0	0	0	REPUESTOS ECHO Y SHINDAIWA	0	BEAR CAT	0	0						0	0	0	13.01	25.91	0	0	0	Echo	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			0	0.179487179	0	0	0	0	0	0.179487179	0	13	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	150408152245723		JACTO-1182187	0	ASPIRADORA JACTO AJ3627-127V	HIDROLAVADORAS Y BOMBAS HIDROMECANICA	FERRETERIA	0	0	0	HIDROLAVADORAS Y BOMBAS HIDROMECANICAS	0	JACTO CLEAN	0	0						0	0	0	383.69	0	0	0	0	Jf	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			1	0.179487179	0	0.179487179	0	0	0	0	0	14	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	150408165955297		JACTO-1182196	0	ASPIRADORA JACTO AJ7558-220V	HIDROLAVADORAS Y BOMBAS HIDROMECANICA	FERRETERIA	0	0	0	HIDROLAVADORAS Y BOMBAS HIDROMECANICAS	0	JACTO CLEAN	0	0						0	0	0	641.16	0	0	0	0	Jf	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			1	0.179487179	0	0.179487179	0	0	0	0	0	15	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	120210115507754		EURO-36089	0	BANDA PARA LA BOMBA 330/450 (10235)	REPUESTOS ENSILADORAS Y MOLINOS	AGROPECUARIA	0	0	0	ENSILADORAS Y MOLINOS	0	OTROS	0	0						0	0	0	2.78	4.94	0	0	0	EUROLATTE	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			1	0.179487179	0	0.179487179	0	0	0	0	0	16	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	120210115909493		EURO-36220	0	BANDA PARA LA BOMBA 700/900 (10236)	REPUESTOS ENSILADORAS Y MOLINOS	AGROPECUARIA	0	0	0	ENSILADORAS Y MOLINOS	0	OTROS	0	0						0	0	0	3.08	5.84	0	0	0	EUROLATTE	BRASIL	22	12	10	1		SUSP-119					0	0	0	0	0	0	0									Default			=	1		0	0	0	G	G	0			1000000000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0					0	0	0	0	0	1	42339	42339	42339	42493			0.724568837	0.179487179	0	0.05982906	0	0	0	0.11965812	0	17	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513094551914		EURO-36989	0	BASE DE BOMBA 1300/2000 (12090-H)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	257.99	522.32	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0	Analisis comercial								Default			=	1		2	2	1	L	L	0			1000000000	5	-1.5	0	0	0	0	0	0	5	-1.5	0	0	0	0	1					0	773.97	0	2.235435482	0	1	42163	42220	42220	42374			0.088385692	0.872483221	0	0.006711409	0	0	0	0.865771812	0	18	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	130513094422737		EURO-40118	0	BASE DE LA BOMBA 700/900 COMPLETA (12090)	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	112.68	225.53	0	0	0	EUROLATTE	BRASIL	22	12	10	1		SUSP-48					0	0	0	0	0	0	0	Analisis comercial								Default			=	1		8	5	3	L	L	7			1000000000	9	-0.13	0	0	0	0	0	0	9	-0.13	0	0	0	0	4					0	112.68	0	2.185109885	0	1	42268	42268	42268	42422			0.335059687	0.664233577	0	0	0	0.386861314	0	0.277372263	0	19	
AGROTA	Agropecuaria.xlsm	42374	Bodega Central Agrota	120210155309208		EURO-40067	0	BENGALA CAPILAR DE LUBRICADOR	ORDENOS MECANICOS	AGROPECUARIA	0	0	0	ORDENOS Y EQUIPOS LECHEROS	0	EuroLatte	0	0						0	0	0	2.04	4.26	0	0	0	EUROLATTE	BRASIL	22	12	10	1		LIBRE-57					0	0	0	0	0	0	0									Default			=	1		2	2	1	L	L	0			1000000000	9	-3.5	0	0	0	0	0	0	9	-3.5	0	0	0	0	1					0	14.28	0	2.374331551	0	1	42163	42220	42220	42374			0.088385692	0.872483221	0	0.006711409	0	0	0	0.865771812	0	20	
